quant,bits,group,rb,rc,rdt,layer_mode,ppl
fake,8,256,16,16,160,mid,12.3986
fake,8,256,16,16,160,late,12.3930
fake,8,256,16,16,160,early,12.3926
fake,8,256,16,16,120,all,12.6770
fake,8,256,16,16,120,mid,12.4547
fake,8,256,16,16,120,late,12.6096
fake,8,256,16,16,120,early,12.4000
fake,8,256,16,16,80,all,13.1505
fake,8,256,16,16,80,mid,12.5777
fake,8,256,16,16,80,late,12.9469
fake,8,256,16,16,80,early,12.3970
fake,8,256,16,16,40,all,14.5054
fake,8,256,16,16,40,mid,12.9816
fake,8,256,16,16,40,late,13.7482
fake,8,256,16,16,40,early,12.4158
fake,8,256,16,16,20,all,17.4192
fake,8,256,16,16,20,mid,14.0932
fake,8,256,16,16,20,late,14.8986
fake,8,256,16,16,20,early,12.4626
fake,8,256,16,12,160,all,14.2392
fake,8,256,16,12,160,mid,13.2975
fake,8,256,16,12,160,late,12.9110
fake,8,256,16,12,160,early,12.4672
fake,8,256,16,12,120,all,14.6671
fake,8,256,16,12,120,mid,13.3878
fake,8,256,16,12,120,late,13.1750
fake,8,256,16,12,120,early,12.4557
fake,8,256,16,12,80,all,15.2826
fake,8,256,16,12,80,mid,13.5425
fake,8,256,16,12,80,late,13.5296
fake,8,256,16,12,80,early,12.4732
fake,8,256,16,12,40,all,17.2434
fake,8,256,16,12,40,mid,14.1525
fake,8,256,16,12,40,late,14.3834
fake,8,256,16,12,40,early,12.5116
fake,8,256,16,12,20,all,21.1950
fake,8,256,16,12,20,mid,15.5594
fake,8,256,16,12,20,late,15.5489
fake,8,256,16,12,20,early,12.5660
fake,8,256,16,8,160,all,17.3010
fake,8,256,16,8,160,mid,14.4495
fake,8,256,16,8,160,late,13.3261
fake,8,256,16,8,160,early,12.6133
fake,8,256,16,8,120,all,18.0140
fake,8,256,16,8,120,mid,14.5805
fake,8,256,16,8,120,late,13.6381
fake,8,256,16,8,120,early,12.6116
fake,8,256,16,8,80,all,18.9860
fake,8,256,16,8,80,mid,14.8391
fake,8,256,16,8,80,late,14.0547
fake,8,256,16,8,80,early,12.6236
fake,8,256,16,8,40,all,21.7067
fake,8,256,16,8,40,mid,15.6705
fake,8,256,16,8,40,late,14.9356
fake,8,256,16,8,40,early,12.6620
fake,8,256,16,8,20,all,27.3269
fake,8,256,16,8,20,mid,17.0034
fake,8,256,16,8,20,late,16.3708
fake,8,256,16,8,20,early,12.7344
fake,8,256,16,4,160,all,29.8462
fake,8,256,16,4,160,mid,17.2809
fake,8,256,16,4,160,late,14.3829
fake,8,256,16,4,160,early,12.9415
fake,8,256,16,4,120,all,30.8238
fake,8,256,16,4,120,mid,17.4663
fake,8,256,16,4,120,late,14.7080
fake,8,256,16,4,120,early,12.9688
fake,8,256,16,4,80,all,32.7751
fake,8,256,16,4,80,mid,17.8364
fake,8,256,16,4,80,late,15.0925
fake,8,256,16,4,80,early,12.9727
fake,8,256,16,4,40,all,37.2804
fake,8,256,16,4,40,mid,18.6204
fake,8,256,16,4,40,late,16.0823
fake,8,256,16,4,40,early,13.0401
fake,8,256,16,4,20,all,44.7231
fake,8,256,16,4,20,mid,19.8822
fake,8,256,16,4,20,late,17.4043
fake,8,256,16,4,20,early,13.1358
fake,8,256,12,16,160,all,13.0781
fake,8,256,12,16,160,mid,12.6634
fake,8,256,12,16,160,late,12.6629
fake,8,256,12,16,160,early,12.4271
fake,8,256,12,16,120,all,13.3922
fake,8,256,12,16,120,mid,12.7383
fake,8,256,12,16,120,late,12.9126
fake,8,256,12,16,120,early,12.4216
fake,8,256,12,16,80,all,13.9144
fake,8,256,12,16,80,mid,12.8609
fake,8,256,12,16,80,late,13.2703
fake,8,256,12,16,80,early,12.4450
fake,8,256,12,16,40,all,15.4399
fake,8,256,12,16,40,mid,13.3872
fake,8,256,12,16,40,late,14.0982
fake,8,256,12,16,40,early,12.4771
fake,8,256,12,16,20,all,18.7448
fake,8,256,12,16,20,mid,14.6383
fake,8,256,12,16,20,late,15.3237
fake,8,256,12,16,20,early,12.5278
fake,8,256,12,12,160,all,16.1963
fake,8,256,12,12,160,mid,13.7009
fake,8,256,12,12,160,late,13.2644
fake,8,256,12,12,160,early,12.5737
fake,8,256,12,12,120,all,16.8178
fake,8,256,12,12,120,mid,13.7946
fake,8,256,12,12,120,late,13.5607
fake,8,256,12,12,120,early,12.5818
fake,8,256,12,12,80,all,17.4988
fake,8,256,12,12,80,mid,13.9849
fake,8,256,12,12,80,late,13.9136
fake,8,256,12,12,80,early,12.6156
fake,8,256,12,12,40,all,19.9223
fake,8,256,12,12,40,mid,14.6461
fake,8,256,12,12,40,late,14.7759
fake,8,256,12,12,40,early,12.6522
fake,8,256,12,12,20,all,24.7829
fake,8,256,12,12,20,mid,16.1037
fake,8,256,12,12,20,late,15.9976
fake,8,256,12,12,20,early,12.7262
fake,8,256,12,8,160,all,21.3183
fake,8,256,12,8,160,mid,14.9009
fake,8,256,12,8,160,late,13.5326
fake,8,256,12,8,160,early,12.8154
fake,8,256,12,8,120,all,22.3241
fake,8,256,12,8,120,mid,15.0345
fake,8,256,12,8,120,late,13.8717
fake,8,256,12,8,120,early,12.7962
fake,8,256,12,8,80,all,23.5778
fake,8,256,12,8,80,mid,15.2940
fake,8,256,12,8,80,late,14.2791
fake,8,256,12,8,80,early,12.8278
fake,8,256,12,8,40,all,27.2525
fake,8,256,12,8,40,mid,16.1350
fake,8,256,12,8,40,late,15.1541
fake,8,256,12,8,40,early,12.8878
fake,8,256,12,8,20,all,34.6883
fake,8,256,12,8,20,mid,17.5126
fake,8,256,12,8,20,late,16.5986
fake,8,256,12,8,20,early,12.9758
fake,8,256,12,4,160,all,34.2618
fake,8,256,12,4,160,mid,17.8292
fake,8,256,12,4,160,late,14.7567
fake,8,256,12,4,160,early,13.1891
fake,8,256,12,4,120,all,35.4721
fake,8,256,12,4,120,mid,18.0257
fake,8,256,12,4,120,late,15.0957
fake,8,256,12,4,120,early,13.2071
fake,8,256,12,4,80,all,37.7188
fake,8,256,12,4,80,mid,18.3645
fake,8,256,12,4,80,late,15.4841
fake,8,256,12,4,80,early,13.2156
fake,8,256,12,4,40,all,42.7868
fake,8,256,12,4,40,mid,19.1462
fake,8,256,12,4,40,late,16.5173
fake,8,256,12,4,40,early,13.2960
fake,8,256,12,4,20,all,51.8244
fake,8,256,12,4,20,mid,20.4190
fake,8,256,12,4,20,late,17.8794
fake,8,256,12,4,20,early,13.4276
fake,8,256,8,16,160,all,14.8544
fake,8,256,8,16,160,mid,13.4290
fake,8,256,8,16,160,late,12.9194
fake,8,256,8,16,160,early,12.4988
fake,8,256,8,16,120,all,15.2876
fake,8,256,8,16,120,mid,13.5428
fake,8,256,8,16,120,late,13.2064
fake,8,256,8,16,120,early,12.4963
fake,8,256,8,16,80,all,16.0762
fake,8,256,8,16,80,mid,13.7250
fake,8,256,8,16,80,late,13.6471
fake,8,256,8,16,80,early,12.5104
fake,8,256,8,16,40,all,18.3334
fake,8,256,8,16,40,mid,14.3927
fake,8,256,8,16,40,late,14.5787
fake,8,256,8,16,40,early,12.5434
fake,8,256,8,16,20,all,23.2561
fake,8,256,8,16,20,mid,15.8001
fake,8,256,8,16,20,late,15.8478
fake,8,256,8,16,20,early,12.6162
fake,8,256,8,12,160,all,21.7842
fake,8,256,8,12,160,mid,15.0123
fake,8,256,8,12,160,late,13.6194
fake,8,256,8,12,160,early,12.6851
fake,8,256,8,12,120,all,22.6638
fake,8,256,8,12,120,mid,15.1694
fake,8,256,8,12,120,late,13.9264
fake,8,256,8,12,120,early,12.6864
fake,8,256,8,12,80,all,23.9487
fake,8,256,8,12,80,mid,15.3626
fake,8,256,8,12,80,late,14.3563
fake,8,256,8,12,80,early,12.7056
fake,8,256,8,12,40,all,27.7219
fake,8,256,8,12,40,mid,16.1848
fake,8,256,8,12,40,late,15.3296
fake,8,256,8,12,40,early,12.7432
fake,8,256,8,12,20,all,34.7789
fake,8,256,8,12,20,mid,17.7235
fake,8,256,8,12,20,late,16.5853
fake,8,256,8,12,20,early,12.8300
fake,8,256,8,8,160,all,31.8582
fake,8,256,8,8,160,mid,15.9590
fake,8,256,8,8,160,late,13.8761
fake,8,256,8,8,160,early,12.8575
fake,8,256,8,8,120,all,33.3402
fake,8,256,8,8,120,mid,16.0953
fake,8,256,8,8,120,late,14.2612
fake,8,256,8,8,120,early,12.8721
fake,8,256,8,8,80,all,35.7557
fake,8,256,8,8,80,mid,16.3572
fake,8,256,8,8,80,late,14.7165
fake,8,256,8,8,80,early,12.8747
fake,8,256,8,8,40,all,41.4728
fake,8,256,8,8,40,mid,17.1776
fake,8,256,8,8,40,late,15.7004
fake,8,256,8,8,40,early,12.9315
fake,8,256,8,8,20,all,53.0313
fake,8,256,8,8,20,mid,18.6569
fake,8,256,8,8,20,late,17.1664
fake,8,256,8,8,20,early,13.0408
fake,8,256,8,4,160,all,37.6717
fake,8,256,8,4,160,mid,18.7714
fake,8,256,8,4,160,late,14.8478
fake,8,256,8,4,160,early,13.2663
fake,8,256,8,4,120,all,39.1584
fake,8,256,8,4,120,mid,18.9197
fake,8,256,8,4,120,late,15.2453
fake,8,256,8,4,120,early,13.2772
fake,8,256,8,4,80,all,41.7949
fake,8,256,8,4,80,mid,19.2143
fake,8,256,8,4,80,late,15.7234
fake,8,256,8,4,80,early,13.2970
fake,8,256,8,4,40,all,47.8440
fake,8,256,8,4,40,mid,19.9012
fake,8,256,8,4,40,late,16.8345
fake,8,256,8,4,40,early,13.3883
fake,8,256,8,4,20,all,58.8957
fake,8,256,8,4,20,mid,21.2006
fake,8,256,8,4,20,late,18.2371
fake,8,256,8,4,20,early,13.5179
fake,8,256,4,16,160,all,22.3878
fake,8,256,4,16,160,mid,14.9719
fake,8,256,4,16,160,late,13.8343
fake,8,256,4,16,160,early,12.6818
fake,8,256,4,16,120,all,23.3941
fake,8,256,4,16,120,mid,15.1257
fake,8,256,4,16,120,late,14.1937
fake,8,256,4,16,120,early,12.6864
fake,8,256,4,16,80,all,25.1922
fake,8,256,4,16,80,mid,15.4054
fake,8,256,4,16,80,late,14.7214
fake,8,256,4,16,80,early,12.6972
fake,8,256,4,16,40,all,29.3413
fake,8,256,4,16,40,mid,16.1900
fake,8,256,4,16,40,late,15.7316
fake,8,256,4,16,40,early,12.7594
fake,8,256,4,16,20,all,36.9523
fake,8,256,4,16,20,mid,17.5488
fake,8,256,4,16,20,late,17.0695
fake,8,256,4,16,20,early,12.8471
fake,8,256,4,12,160,all,35.9719
fake,8,256,4,12,160,mid,17.3931
fake,8,256,4,12,160,late,15.1648
fake,8,256,4,12,160,early,12.9633
fake,8,256,4,12,120,all,37.2723
fake,8,256,4,12,120,mid,17.5244
fake,8,256,4,12,120,late,15.4958
fake,8,256,4,12,120,early,12.9752
fake,8,256,4,12,80,all,39.5254
fake,8,256,4,12,80,mid,17.7664
fake,8,256,4,12,80,late,15.9498
fake,8,256,4,12,80,early,13.0025
fake,8,256,4,12,40,all,45.6482
fake,8,256,4,12,40,mid,18.5012
fake,8,256,4,12,40,late,16.9543
fake,8,256,4,12,40,early,13.0570
fake,8,256,4,12,20,all,55.9533
fake,8,256,4,12,20,mid,19.8899
fake,8,256,4,12,20,late,18.2323
fake,8,256,4,12,20,early,13.1566
fake,8,256,4,8,160,all,45.3702
fake,8,256,4,8,160,mid,18.3773
fake,8,256,4,8,160,late,15.1873
fake,8,256,4,8,160,early,13.1442
fake,8,256,4,8,120,all,47.2890
fake,8,256,4,8,120,mid,18.5245
fake,8,256,4,8,120,late,15.6205
fake,8,256,4,8,120,early,13.1428
fake,8,256,4,8,80,all,50.3373
fake,8,256,4,8,80,mid,18.7775
fake,8,256,4,8,80,late,16.1840
fake,8,256,4,8,80,early,13.1593
fake,8,256,4,8,40,all,58.1026
fake,8,256,4,8,40,mid,19.5249
fake,8,256,4,8,40,late,17.2092
fake,8,256,4,8,40,early,13.2479
fake,8,256,4,8,20,all,72.5023
fake,8,256,4,8,20,mid,20.7872
fake,8,256,4,8,20,late,18.7698
fake,8,256,4,8,20,early,13.3717
fake,8,256,4,4,160,all,56.2791
fake,8,256,4,4,160,mid,20.7561
fake,8,256,4,4,160,late,16.4924
fake,8,256,4,4,160,early,13.3785
fake,8,256,4,4,120,all,58.2482
fake,8,256,4,4,120,mid,20.8841
fake,8,256,4,4,120,late,16.8740
fake,8,256,4,4,120,early,13.3939
fake,8,256,4,4,80,all,62.5857
fake,8,256,4,4,80,mid,21.1070
fake,8,256,4,4,80,late,17.4225
fake,8,256,4,4,80,early,13.4249
fake,8,256,4,4,40,all,72.3927
fake,8,256,4,4,40,mid,21.8205
fake,8,256,4,4,40,late,18.5723
fake,8,256,4,4,40,early,13.5068
fake,8,256,4,4,20,all,88.3691
fake,8,256,4,4,20,mid,22.8742
fake,8,256,4,4,20,late,19.9534
fake,8,256,4,4,20,early,13.6783
fake,4,64,16,16,160,all,12.4853
fake,4,64,16,16,160,mid,12.4438
fake,4,64,16,16,160,late,12.4305
fake,4,64,16,16,160,early,12.3965
fake,4,64,16,16,120,all,12.7270
fake,4,64,16,16,120,mid,12.4903
fake,4,64,16,16,120,late,12.6271
fake,4,64,16,16,120,early,12.3848
fake,4,64,16,16,80,all,13.2774
fake,4,64,16,16,80,mid,12.6263
fake,4,64,16,16,80,late,12.9838
fake,4,64,16,16,80,early,12.4080
fake,4,64,16,16,40,all,14.6011
fake,4,64,16,16,40,mid,13.0250
fake,4,64,16,16,40,late,13.7750
fake,4,64,16,16,40,early,12.4195
fake,4,64,16,16,20,all,17.5255
fake,4,64,16,16,20,mid,14.1549
fake,4,64,16,16,20,late,14.8612
fake,4,64,16,16,20,early,12.4549
fake,4,64,16,12,160,all,14.4240
fake,4,64,16,12,160,mid,13.3980
fake,4,64,16,12,160,late,12.9482
fake,4,64,16,12,160,early,12.4622
fake,4,64,16,12,120,all,14.7915
fake,4,64,16,12,120,mid,13.4576
fake,4,64,16,12,120,late,13.1640
fake,4,64,16,12,120,early,12.4651
fake,4,64,16,12,80,all,15.5137
fake,4,64,16,12,80,mid,13.6372
fake,4,64,16,12,80,late,13.5611
fake,4,64,16,12,80,early,12.4739
fake,4,64,16,12,40,all,17.4275
fake,4,64,16,12,40,mid,14.2077
fake,4,64,16,12,40,late,14.3521
fake,4,64,16,12,40,early,12.5261
fake,4,64,16,12,20,all,21.3594
fake,4,64,16,12,20,mid,15.6461
fake,4,64,16,12,20,late,15.5074
fake,4,64,16,12,20,early,12.5462
fake,4,64,16,8,160,all,17.7220
fake,4,64,16,8,160,mid,14.6013
fake,4,64,16,8,160,late,13.3807
fake,4,64,16,8,160,early,12.6151
fake,4,64,16,8,120,all,18.2301
fake,4,64,16,8,120,mid,14.6972
fake,4,64,16,8,120,late,13.5786
fake,4,64,16,8,120,early,12.6013
fake,4,64,16,8,80,all,19.3006
fake,4,64,16,8,80,mid,14.9293
fake,4,64,16,8,80,late,14.0646
fake,4,64,16,8,80,early,12.6312
fake,4,64,16,8,40,all,22.0382
fake,4,64,16,8,40,mid,15.7394
fake,4,64,16,8,40,late,14.9153
fake,4,64,16,8,40,early,12.6576
fake,4,64,16,8,20,all,27.4753
fake,4,64,16,8,20,mid,17.0767
fake,4,64,16,8,20,late,16.2653
fake,4,64,16,8,20,early,12.7174
fake,4,64,16,4,160,all,30.2695
fake,4,64,16,4,160,mid,17.3588
fake,4,64,16,4,160,late,14.3634
fake,4,64,16,4,160,early,12.9651
fake,4,64,16,4,120,all,31.2054
fake,4,64,16,4,120,mid,17.5583
fake,4,64,16,4,120,late,14.6787
fake,4,64,16,4,120,early,12.9432
fake,4,64,16,4,80,all,33.1053
fake,4,64,16,4,80,mid,17.8628
fake,4,64,16,4,80,late,15.0087
fake,4,64,16,4,80,early,12.9731
fake,4,64,16,4,40,all,37.4421
fake,4,64,16,4,40,mid,18.6568
fake,4,64,16,4,40,late,15.9789
fake,4,64,16,4,40,early,13.0452
fake,4,64,16,4,20,all,44.8253
fake,4,64,16,4,20,mid,19.9199
fake,4,64,16,4,20,late,17.2575
fake,4,64,16,4,20,early,13.1319
fake,4,64,12,16,160,all,13.2285
fake,4,64,12,16,160,mid,12.7108
fake,4,64,12,16,160,late,12.6795
fake,4,64,12,16,160,early,12.4275
fake,4,64,12,16,120,all,13.5133
fake,4,64,12,16,120,mid,12.7985
fake,4,64,12,16,120,late,12.9324
fake,4,64,12,16,120,early,12.4359
fake,4,64,12,16,80,all,14.0890
fake,4,64,12,16,80,mid,12.9166
fake,4,64,12,16,80,late,13.2940
fake,4,64,12,16,80,early,12.4362
fake,4,64,12,16,40,all,15.5794
fake,4,64,12,16,40,mid,13.4451
fake,4,64,12,16,40,late,14.1058
fake,4,64,12,16,40,early,12.4717
fake,4,64,12,16,20,all,18.9446
fake,4,64,12,16,20,mid,14.7024
fake,4,64,12,16,20,late,15.2918
fake,4,64,12,16,20,early,12.5222
fake,4,64,12,12,160,all,16.3807
fake,4,64,12,12,160,mid,13.8113
fake,4,64,12,12,160,late,13.2563
fake,4,64,12,12,160,early,12.5974
fake,4,64,12,12,120,all,16.9274
fake,4,64,12,12,120,mid,13.8885
fake,4,64,12,12,120,late,13.5140
fake,4,64,12,12,120,early,12.5936
fake,4,64,12,12,80,all,17.6955
fake,4,64,12,12,80,mid,14.0791
fake,4,64,12,12,80,late,13.8789
fake,4,64,12,12,80,early,12.6101
fake,4,64,12,12,40,all,20.1603
fake,4,64,12,12,40,mid,14.7208
fake,4,64,12,12,40,late,14.7095
fake,4,64,12,12,40,early,12.6555
fake,4,64,12,12,20,all,24.9487
fake,4,64,12,12,20,mid,16.1973
fake,4,64,12,12,20,late,15.9064
fake,4,64,12,12,20,early,12.7279
fake,4,64,12,8,160,all,21.7992
fake,4,64,12,8,160,mid,15.0125
fake,4,64,12,8,160,late,13.5740
fake,4,64,12,8,160,early,12.8025
fake,4,64,12,8,120,all,22.4925
fake,4,64,12,8,120,mid,15.1195
fake,4,64,12,8,120,late,13.8056
fake,4,64,12,8,120,early,12.8098
fake,4,64,12,8,80,all,23.9696
fake,4,64,12,8,80,mid,15.3531
fake,4,64,12,8,80,late,14.2762
fake,4,64,12,8,80,early,12.8304
fake,4,64,12,8,40,all,27.7441
fake,4,64,12,8,40,mid,16.2036
fake,4,64,12,8,40,late,15.1185
fake,4,64,12,8,40,early,12.8824
fake,4,64,12,8,20,all,34.8103
fake,4,64,12,8,20,mid,17.5541
fake,4,64,12,8,20,late,16.5053
fake,4,64,12,8,20,early,12.9693
fake,4,64,12,4,160,all,34.4011
fake,4,64,12,4,160,mid,17.8921
fake,4,64,12,4,160,late,14.7177
fake,4,64,12,4,160,early,13.1861
fake,4,64,12,4,120,all,35.7481
fake,4,64,12,4,120,mid,18.0815
fake,4,64,12,4,120,late,15.0663
fake,4,64,12,4,120,early,13.1923
fake,4,64,12,4,80,all,37.7018
fake,4,64,12,4,80,mid,18.4069
fake,4,64,12,4,80,late,15.3813
fake,4,64,12,4,80,early,13.2301
fake,4,64,12,4,40,all,42.8496
fake,4,64,12,4,40,mid,19.2090
fake,4,64,12,4,40,late,16.3913
fake,4,64,12,4,40,early,13.3038
fake,4,64,12,4,20,all,51.8074
fake,4,64,12,4,20,mid,20.4669
fake,4,64,12,4,20,late,17.6965
fake,4,64,12,4,20,early,13.4134
fake,4,64,8,16,160,all,15.0408
fake,4,64,8,16,160,mid,13.5482
fake,4,64,8,16,160,late,12.9727
fake,4,64,8,16,160,early,12.4978
fake,4,64,8,16,120,all,15.4610
fake,4,64,8,16,120,mid,13.6334
fake,4,64,8,16,120,late,13.2547
fake,4,64,8,16,120,early,12.4976
fake,4,64,8,16,80,all,16.2694
fake,4,64,8,16,80,mid,13.8230
fake,4,64,8,16,80,late,13.7096
fake,4,64,8,16,80,early,12.5151
fake,4,64,8,16,40,all,18.4744
fake,4,64,8,16,40,mid,14.4469
fake,4,64,8,16,40,late,14.5770
fake,4,64,8,16,40,early,12.5651
fake,4,64,8,16,20,all,23.4377
fake,4,64,8,16,20,mid,15.8618
fake,4,64,8,16,20,late,15.7926
fake,4,64,8,16,20,early,12.6074
fake,4,64,8,12,160,all,21.6993
fake,4,64,8,12,160,mid,15.1332
fake,4,64,8,12,160,late,13.5745
fake,4,64,8,12,160,early,12.6845
fake,4,64,8,12,120,all,22.4999
fake,4,64,8,12,120,mid,15.3025
fake,4,64,8,12,120,late,13.8585
fake,4,64,8,12,120,early,12.6821
fake,4,64,8,12,80,all,23.8053
fake,4,64,8,12,80,mid,15.4737
fake,4,64,8,12,80,late,14.3080
fake,4,64,8,12,80,early,12.6941
fake,4,64,8,12,40,all,27.5161
fake,4,64,8,12,40,mid,16.2498
fake,4,64,8,12,40,late,15.2381
fake,4,64,8,12,40,early,12.7620
fake,4,64,8,12,20,all,34.3397
fake,4,64,8,12,20,mid,17.7647
fake,4,64,8,12,20,late,16.4689
fake,4,64,8,12,20,early,12.8105
fake,4,64,8,8,160,all,31.8611
fake,4,64,8,8,160,mid,16.0400
fake,4,64,8,8,160,late,13.9026
fake,4,64,8,8,160,early,12.8672
fake,4,64,8,8,120,all,32.9269
fake,4,64,8,8,120,mid,16.1644
fake,4,64,8,8,120,late,14.1576
fake,4,64,8,8,120,early,12.8708
fake,4,64,8,8,80,all,35.6614
fake,4,64,8,8,80,mid,16.4202
fake,4,64,8,8,80,late,14.7122
fake,4,64,8,8,80,early,12.8845
fake,4,64,8,8,40,all,41.4344
fake,4,64,8,8,40,mid,17.2464
fake,4,64,8,8,40,late,15.6541
fake,4,64,8,8,40,early,12.9469
fake,4,64,8,8,20,all,52.2264
fake,4,64,8,8,20,mid,18.6752
fake,4,64,8,8,20,late,17.0746
fake,4,64,8,8,20,early,13.0363
fake,4,64,8,4,160,all,37.4027
fake,4,64,8,4,160,mid,18.7643
fake,4,64,8,4,160,late,14.7335
fake,4,64,8,4,160,early,13.2784
fake,4,64,8,4,120,all,38.7955
fake,4,64,8,4,120,mid,18.9321
fake,4,64,8,4,120,late,15.1386
fake,4,64,8,4,120,early,13.2761
fake,4,64,8,4,80,all,41.0958
fake,4,64,8,4,80,mid,19.1938
fake,4,64,8,4,80,late,15.5567
fake,4,64,8,4,80,early,13.2975
fake,4,64,8,4,40,all,47.5846
fake,4,64,8,4,40,mid,19.9469
fake,4,64,8,4,40,late,16.6928
fake,4,64,8,4,40,early,13.4008
fake,4,64,8,4,20,all,58.3217
fake,4,64,8,4,20,mid,21.1920
fake,4,64,8,4,20,late,18.0239
fake,4,64,8,4,20,early,13.5055
fake,4,64,4,16,160,all,22.8306
fake,4,64,4,16,160,mid,15.1023
fake,4,64,4,16,160,late,13.8236
fake,4,64,4,16,160,early,12.6809
fake,4,64,4,16,120,all,23.9520
fake,4,64,4,16,120,mid,15.3138
fake,4,64,4,16,120,late,14.1625
fake,4,64,4,16,120,early,12.6767
fake,4,64,4,16,80,all,25.7921
fake,4,64,4,16,80,mid,15.5766
fake,4,64,4,16,80,late,14.7237
fake,4,64,4,16,80,early,12.7032
fake,4,64,4,16,40,all,29.9089
fake,4,64,4,16,40,mid,16.3190
fake,4,64,4,16,40,late,15.6932
fake,4,64,4,16,40,early,12.7726
fake,4,64,4,16,20,all,37.3882
fake,4,64,4,16,20,mid,17.7050
fake,4,64,4,16,20,late,16.9994
fake,4,64,4,16,20,early,12.8451
fake,4,64,4,12,160,all,35.7233
fake,4,64,4,12,160,mid,17.4528
fake,4,64,4,12,160,late,14.9320
fake,4,64,4,12,160,early,12.9619
fake,4,64,4,12,120,all,37.0497
fake,4,64,4,12,120,mid,17.6126
fake,4,64,4,12,120,late,15.2470
fake,4,64,4,12,120,early,12.9613
fake,4,64,4,12,80,all,39.5096
fake,4,64,4,12,80,mid,17.8141
fake,4,64,4,12,80,late,15.7750
fake,4,64,4,12,80,early,12.9774
fake,4,64,4,12,40,all,45.9243
fake,4,64,4,12,40,mid,18.5491
fake,4,64,4,12,40,late,16.7525
fake,4,64,4,12,40,early,13.0448
fake,4,64,4,12,20,all,55.7340
fake,4,64,4,12,20,mid,19.8949
fake,4,64,4,12,20,late,18.0301
fake,4,64,4,12,20,early,13.1471
fake,4,64,4,8,160,all,45.2037
fake,4,64,4,8,160,mid,18.4489
fake,4,64,4,8,160,late,15.1291
fake,4,64,4,8,160,early,13.1482
fake,4,64,4,8,120,all,46.4508
fake,4,64,4,8,120,mid,18.5310
fake,4,64,4,8,120,late,15.4263
fake,4,64,4,8,120,early,13.1397
fake,4,64,4,8,80,all,50.2352
fake,4,64,4,8,80,mid,18.7652
fake,4,64,4,8,80,late,16.1142
fake,4,64,4,8,80,early,13.1589
fake,4,64,4,8,40,all,58.5961
fake,4,64,4,8,40,mid,19.5477
fake,4,64,4,8,40,late,17.1397
fake,4,64,4,8,40,early,13.2462
fake,4,64,4,8,20,all,71.7933
fake,4,64,4,8,20,mid,20.7186
fake,4,64,4,8,20,late,18.5980
fake,4,64,4,8,20,early,13.3430
fake,4,64,4,4,160,all,55.5295
fake,4,64,4,4,160,mid,20.7932
fake,4,64,4,4,160,late,16.3581
fake,4,64,4,4,160,early,13.3954
fake,4,64,4,4,120,all,57.6815
fake,4,64,4,4,120,mid,20.9223
fake,4,64,4,4,120,late,16.7656
fake,4,64,4,4,120,early,13.3907
fake,4,64,4,4,80,all,61.4714
fake,4,64,4,4,80,mid,21.1028
fake,4,64,4,4,80,late,17.2296
fake,4,64,4,4,80,early,13.4235
fake,4,64,4,4,40,all,71.5863
fake,4,64,4,4,40,mid,21.8671
fake,4,64,4,4,40,late,18.3972
fake,4,64,4,4,40,early,13.5213
fake,4,64,4,4,20,all,86.7639
fake,4,64,4,4,20,mid,22.9169
fake,4,64,4,4,20,late,19.7248
fake,4,64,4,4,20,early,13.6657
fake,4,128,16,16,160,all,12.4884
fake,4,128,16,16,160,mid,12.4521
fake,4,128,16,16,160,late,12.4197
fake,4,128,16,16,160,early,12.3883
fake,4,128,16,16,120,all,12.8042
fake,4,128,16,16,120,mid,12.5367
fake,4,128,16,16,120,late,12.6664
fake,4,128,16,16,120,early,12.3969
fake,4,128,16,16,80,all,13.3332
fake,4,128,16,16,80,mid,12.6287
fake,4,128,16,16,80,late,13.0420
fake,4,128,16,16,80,early,12.3939
fake,4,128,16,16,40,all,14.6413
fake,4,128,16,16,40,mid,13.0372
fake,4,128,16,16,40,late,13.7879
fake,4,128,16,16,40,early,12.4465
fake,4,128,16,16,20,all,17.5997
fake,4,128,16,16,20,mid,14.1698
fake,4,128,16,16,20,late,14.9287
fake,4,128,16,16,20,early,12.4562
fake,4,128,16,12,160,all,14.4683
fake,4,128,16,12,160,mid,13.4639
fake,4,128,16,12,160,late,12.9189
fake,4,128,16,12,160,early,12.4529
fake,4,128,16,12,120,all,15.0334
fake,4,128,16,12,120,mid,13.5448
fake,4,128,16,12,120,late,13.2191
fake,4,128,16,12,120,early,12.4756
fake,4,128,16,12,80,all,15.6508
fake,4,128,16,12,80,mid,13.7212
fake,4,128,16,12,80,late,13.6023
fake,4,128,16,12,80,early,12.4754
fake,4,128,16,12,40,all,17.5561
fake,4,128,16,12,40,mid,14.2861
fake,4,128,16,12,40,late,14.3856
fake,4,128,16,12,40,early,12.5283
fake,4,128,16,12,20,all,21.4809
fake,4,128,16,12,20,mid,15.6965
fake,4,128,16,12,20,late,15.5683
fake,4,128,16,12,20,early,12.5543
fake,4,128,16,8,160,all,17.7236
fake,4,128,16,8,160,mid,14.6693
fake,4,128,16,8,160,late,13.3323
fake,4,128,16,8,160,early,12.6276
fake,4,128,16,8,120,all,18.5730
fake,4,128,16,8,120,mid,14.7622
fake,4,128,16,8,120,late,13.6652
fake,4,128,16,8,120,early,12.6309
fake,4,128,16,8,80,all,19.3432
fake,4,128,16,8,80,mid,14.9925
